# Países;Fecha;Super 95;Super 95 (Sin imp.);Diesel;Diesel (Sin imp.);Diesel Cal.;Diesel Cal. (Sin imp.)
Países Bajos;23/04/2012;1,801€;0,777€;1,447€;0,779€;0,906€;0,497€
Países Bajos;16/04/2012;1,818€;0,791€;1,457€;0,788€;0,909€;0,499€
Países Bajos;02/04/2012;1,812€;0,786€;1,459€;0,789€;0,913€;0,502€
Países Bajos;26/03/2012;1,786€;0,764€;1,464€;0,794€;0,930€;0,517€
Países Bajos;19/03/2012;1,788€;0,766€;1,465€;0,794€;0,930€;0,517€
Países Bajos;12/03/2012;1,771€;0,752€;1,452€;0,783€;0,917€;0,506€
Países Bajos;05/03/2012;1,751€;0,735€;1,447€;0,779€;0,905€;0,496€
Países Bajos;27/02/2012;1,743€;0,728€;1,447€;0,779€;0,915€;0,504€
Países Bajos;20/02/2012;1,736€;0,722€;1,444€;0,777€;0,910€;0,500€
Países Bajos;13/02/2012;1,716€;0,706€;1,428€;0,763€;0,903€;0,494€
Países Bajos;06/02/2012;1,700€;0,692€;1,415€;0,752€;0,877€;0,472€
Países Bajos;30/01/2012;1,694€;0,687€;1,415€;0,752€;0,875€;0,471€
Países Bajos;23/01/2012;1,696€;0,689€;1,432€;0,767€;0,886€;0,480€
Países Bajos;16/01/2012;1,697€;0,690€;1,439€;0,773€;0,904€;0,495€
Países Bajos;09/01/2012;1,691€;0,685€;1,420€;0,757€;0,893€;0,486€
Países Bajos;16/12/2013;1,686€;0,639€;1,405€;0,713€;1,016€;0,391€
Países Bajos;09/12/2013;1,693€;0,645€;1,408€;0,715€;1,033€;0,405€
Países Bajos;02/12/2013;1,693€;0,645€;1,408€;0,715€;1,032€;0,405€
Países Bajos;25/11/2013;1,687€;0,640€;1,396€;0,705€;1,020€;0,395€
Países Bajos;18/11/2013;1,677€;0,631€;1,382€;0,694€;1,013€;0,389€
Países Bajos;11/11/2013;1,668€;0,624€;1,379€;0,691€;1,010€;0,386€
Países Bajos;04/11/2013;1,679€;0,633€;1,390€;0,700€;1,020€;0,395€
Países Bajos;28/10/2013;1,684€;0,637€;1,394€;0,704€;1,015€;0,391€
Países Bajos;21/10/2013;1,699€;0,650€;1,407€;0,715€;1,030€;0,403€
Países Bajos;14/10/2013;1,703€;0,653€;1,414€;0,720€;1,028€;0,401€
Países Bajos;07/10/2013;1,711€;0,660€;1,413€;0,719€;1,019€;0,394€
Países Bajos;30/09/2013;1,725€;0,671€;1,414€;0,720€;1,020€;0,395€
Países Bajos;23/09/2013;1,751€;0,693€;1,438€;0,740€;1,031€;0,404€
Países Bajos;16/09/2013;1,761€;0,701€;1,444€;0,745€;1,051€;0,420€
Países Bajos;09/09/2013;1,779€;0,716€;1,446€;0,747€;1,063€;0,430€
Países Bajos;02/09/2013;1,777€;0,714€;1,444€;0,745€;1,061€;0,429€
Países Bajos;26/08/2013;1,765€;0,704€;1,430€;0,734€;1,039€;0,410€
Países Bajos;19/08/2013;1,759€;0,699€;1,421€;0,726€;1,036€;0,408€
Países Bajos;12/08/2013;1,758€;0,698€;1,419€;0,724€;1,022€;0,396€
Países Bajos;05/08/2013;1,769€;0,707€;1,430€;0,734€;1,030€;0,403€
Países Bajos;29/07/2013;1,768€;0,707€;1,428€;0,732€;1,031€;0,404€
Países Bajos;22/07/2013;1,769€;0,707€;1,429€;0,733€;1,042€;0,413€
Países Bajos;15/07/2013;1,755€;0,696€;1,421€;0,726€;1,044€;0,415€
Países Bajos;08/07/2013;1,735€;0,679€;1,411€;0,718€;1,030€;0,403€
Países Bajos;01/07/2013;1,728€;0,674€;1,397€;0,706€;1,011€;0,387€
Países Bajos;24/06/2013;1,729€;0,674€;1,396€;0,705€;1,010€;0,386€
Países Bajos;17/06/2013;1,729€;0,674€;1,393€;0,703€;1,005€;0,382€
Países Bajos;10/06/2013;1,730€;0,675€;1,391€;0,701€;1,004€;0,381€
Países Bajos;03/06/2013;1,740€;0,683€;1,401€;0,710€;1,009€;0,386€
Países Bajos;27/05/2013;1,732€;0,677€;1,399€;0,708€;1,014€;0,390€
Países Bajos;20/05/2013;1,728€;0,674€;1,396€;0,705€;1,012€;0,388€
Países Bajos;13/05/2013;1,711€;0,660€;1,384€;0,696€;1,003€;0,381€
Países Bajos;06/05/2013;1,713€;0,661€;1,383€;0,695€;0,989€;0,369€
Países Bajos;29/04/2013;1,721€;0,668€;1,393€;0,703€;0,983€;0,364€
Países Bajos;22/04/2013;1,722€;0,669€;1,392€;0,702€;0,983€;0,364€
Países Bajos;15/04/2013;1,748€;0,690€;1,424€;0,729€;1,013€;0,389€
Países Bajos;08/04/2013;1,770€;0,708€;1,440€;0,742€;1,039€;0,410€
Países Bajos;01/04/2013;1,770€;0,708€;1,436€;0,739€;1,042€;0,413€
Países Bajos;25/03/2013;1,751€;0,695€;1,434€;0,739€;1,034€;0,408€
Países Bajos;18/03/2013;1,756€;0,699€;1,446€;0,749€;1,041€;0,414€
Países Bajos;11/03/2013;1,781€;0,719€;1,461€;0,761€;1,045€;0,417€
Países Bajos;04/03/2013;1,793€;0,729€;1,468€;0,767€;1,055€;0,426€
Países Bajos;25/02/2013;1,803€;0,738€;1,482€;0,779€;0,894€;0,474€
Países Bajos;18/02/2013;1,796€;0,732€;1,480€;0,777€;0,905€;0,483€
Países Bajos;11/02/2013;1,774€;0,714€;1,466€;0,765€;0,896€;0,476€
Países Bajos;04/02/2013;1,765€;0,706€;1,462€;0,762€;0,882€;0,464€
Países Bajos;28/01/2013;1,753€;0,696€;1,458€;0,759€;0,879€;0,462€
Países Bajos;21/01/2013;1,743€;0,688€;1,455€;0,756€;0,871€;0,455€
Países Bajos;14/01/2013;1,744€;0,689€;1,455€;0,756€;0,874€;0,458€
Países Bajos;07/01/2013;1,734€;0,681€;1,444€;0,747€;0,865€;0,450€
Países Bajos;29/12/2014;1,557€;0,520€;1,271€;0,565€;1,029€;0,365€
Países Bajos;22/12/2014;1,557€;0,520€;1,271€;0,565€;1,029€;0,365€
Países Bajos;15/12/2014;1,557€;0,520€;1,271€;0,565€;1,029€;0,365€
Países Bajos;08/12/2014;1,590€;0,547€;1,305€;0,593€;1,029€;0,365€
Países Bajos;01/12/2014;1,616€;0,568€;1,332€;0,615€;1,029€;0,365€
Países Bajos;24/11/2014;1,631€;0,581€;1,354€;0,633€;1,029€;0,365€
Países Bajos;17/11/2014;1,636€;0,585€;1,368€;0,645€;1,029€;0,365€
Países Bajos;10/11/2014;1,636€;0,585€;1,367€;0,644€;1,029€;0,365€
Países Bajos;03/11/2014;1,637€;0,586€;1,361€;0,639€;1,029€;0,365€
Países Bajos;27/10/2014;1,643€;0,591€;1,357€;0,636€;1,029€;0,365€
Países Bajos;20/10/2014;1,661€;0,605€;1,352€;0,632€;1,029€;0,365€
Países Bajos;13/10/2014;1,704€;0,641€;1,378€;0,653€;1,029€;0,365€
Países Bajos;06/10/2014;1,724€;0,658€;1,409€;0,679€;1,029€;0,365€
Países Bajos;29/09/2014;1,719€;0,653€;1,408€;0,678€;1,029€;0,365€
Países Bajos;22/09/2014;1,727€;0,660€;1,410€;0,680€;1,029€;0,365€
Países Bajos;15/09/2014;1,735€;0,667€;1,416€;0,684€;1,029€;0,365€
Países Bajos;08/09/2014;1,735€;0,667€;1,428€;0,694€;1,029€;0,365€
Países Bajos;01/09/2014;1,721€;0,655€;1,424€;0,691€;1,029€;0,365€
Países Bajos;25/08/2014;1,715€;0,650€;1,411€;0,680€;1,029€;0,365€
Países Bajos;18/08/2014;1,711€;0,647€;1,419€;0,687€;1,029€;0,365€
Países Bajos;11/08/2014;1,712€;0,648€;1,421€;0,689€;1,029€;0,365€
Países Bajos;04/08/2014;1,727€;0,660€;1,428€;0,694€;1,029€;0,365€
Países Bajos;28/07/2014;1,731€;0,663€;1,420€;0,688€;1,029€;0,365€
Países Bajos;21/07/2014;1,739€;0,670€;1,416€;0,684€;1,029€;0,365€
Países Bajos;14/07/2014;1,762€;0,689€;1,422€;0,689€;1,029€;0,365€
Países Bajos;07/07/2014;1,767€;0,693€;1,435€;0,700€;1,029€;0,365€
Países Bajos;30/06/2014;1,777€;0,701€;1,449€;0,712€;1,029€;0,365€
Países Bajos;23/06/2014;1,775€;0,700€;1,448€;0,711€;1,029€;0,365€
Países Bajos;16/06/2014;1,756€;0,684€;1,430€;0,696€;1,029€;0,365€
Países Bajos;09/06/2014;1,737€;0,668€;1,421€;0,689€;1,029€;0,365€
Países Bajos;02/06/2014;1,741€;0,672€;1,430€;0,696€;1,029€;0,365€
Países Bajos;26/05/2014;1,738€;0,669€;1,430€;0,696€;1,029€;0,365€
Países Bajos;19/05/2014;1,729€;0,662€;1,430€;0,696€;1,029€;0,365€
Países Bajos;12/05/2014;1,724€;0,658€;1,421€;0,689€;1,029€;0,365€
Países Bajos;05/05/2014;1,735€;0,667€;1,425€;0,692€;1,029€;0,365€
Países Bajos;28/04/2014;1,741€;0,672€;1,431€;0,697€;1,029€;0,365€
Países Bajos;14/04/2014;1,720€;0,654€;1,420€;0,688€;1,029€;0,365€
Países Bajos;07/04/2014;1,709€;0,645€;1,420€;0,688€;1,029€;0,365€
Países Bajos;31/03/2014;1,689€;0,629€;1,412€;0,681€;1,029€;0,365€
Países Bajos;24/03/2014;1,670€;0,613€;1,402€;0,673€;1,029€;0,365€
Países Bajos;17/03/2014;1,681€;0,622€;1,411€;0,680€;1,033€;0,368€
Países Bajos;10/03/2014;1,697€;0,635€;1,425€;0,692€;1,048€;0,380€
Países Bajos;03/03/2014;1,704€;0,641€;1,437€;0,702€;1,054€;0,385€
Países Bajos;24/02/2014;1,705€;0,642€;1,442€;0,706€;1,059€;0,389€
Países Bajos;17/02/2014;1,699€;0,637€;1,439€;0,704€;1,055€;0,386€
Países Bajos;10/02/2014;1,687€;0,627€;1,429€;0,695€;1,052€;0,384€
Países Bajos;03/02/2014;1,685€;0,625€;1,428€;0,694€;1,056€;0,387€
Países Bajos;27/01/2014;1,687€;0,627€;1,427€;0,694€;1,055€;0,386€
Países Bajos;20/01/2014;1,684€;0,625€;1,426€;0,693€;1,049€;0,381€
Países Bajos;13/01/2014;1,692€;0,631€;1,437€;0,702€;1,049€;0,381€
Países Bajos;06/01/2014;1,695€;0,634€;1,440€;0,704€;1,019€;0,356€
Países Bajos;14/12/2015;1,463€;0,435€;1,131€;0,445€;1,029€;0,360€
Países Bajos;07/12/2015;1,484€;0,452€;1,159€;0,468€;1,029€;0,360€
Países Bajos;30/11/2015;1,493€;0,460€;1,182€;0,487€;1,029€;0,360€
Países Bajos;23/11/2015;1,505€;0,470€;1,188€;0,492€;1,029€;0,360€
Países Bajos;16/11/2015;1,533€;0,493€;1,206€;0,507€;1,029€;0,360€
Países Bajos;09/11/2015;1,515€;0,478€;1,202€;0,503€;1,029€;0,360€
Países Bajos;02/11/2015;1,480€;0,449€;1,175€;0,481€;1,029€;0,360€
Países Bajos;26/10/2015;1,469€;0,440€;1,172€;0,479€;1,029€;0,360€
Países Bajos;19/10/2015;1,486€;0,454€;1,190€;0,493€;1,029€;0,360€
Países Bajos;12/10/2015;1,496€;0,462€;1,200€;0,502€;1,029€;0,360€
Países Bajos;05/10/2015;1,483€;0,452€;1,185€;0,489€;1,029€;0,360€
Países Bajos;28/09/2015;1,497€;0,463€;1,186€;0,490€;1,029€;0,360€
Países Bajos;21/09/2015;1,508€;0,472€;1,196€;0,498€;1,029€;0,360€
Países Bajos;14/09/2015;1,519€;0,481€;1,201€;0,503€;1,029€;0,360€
Países Bajos;07/09/2015;1,520€;0,482€;1,190€;0,493€;1,029€;0,360€
Países Bajos;31/08/2015;1,521€;0,483€;1,157€;0,466€;1,029€;0,360€
Países Bajos;24/08/2015;1,558€;0,514€;1,181€;0,486€;1,029€;0,360€
Países Bajos;17/08/2015;1,593€;0,542€;1,194€;0,497€;1,029€;0,360€
Países Bajos;10/08/2015;1,617€;0,562€;1,204€;0,505€;1,029€;0,360€
Países Bajos;03/08/2015;1,631€;0,574€;1,220€;0,518€;1,029€;0,360€
Países Bajos;27/07/2015;1,646€;0,586€;1,239€;0,534€;1,029€;0,360€
Países Bajos;20/07/2015;1,662€;0,599€;1,255€;0,547€;1,029€;0,360€
Países Bajos;13/07/2015;1,684€;0,618€;1,281€;0,569€;1,029€;0,360€
Países Bajos;06/07/2015;1,664€;0,601€;1,295€;0,580€;1,029€;0,360€
Países Bajos;29/06/2015;1,655€;0,594€;1,295€;0,580€;1,029€;0,360€
Países Bajos;22/06/2015;1,668€;0,604€;1,301€;0,585€;1,029€;0,360€
Países Bajos;15/06/2015;1,664€;0,601€;1,304€;0,588€;1,029€;0,360€
Países Bajos;08/06/2015;1,645€;0,585€;1,304€;0,588€;1,029€;0,360€
Países Bajos;01/06/2015;1,638€;0,580€;1,304€;0,588€;1,029€;0,360€
Países Bajos;25/05/2015;1,636€;0,578€;1,309€;0,592€;1,029€;0,360€
Países Bajos;18/05/2015;1,641€;0,582€;1,312€;0,594€;1,029€;0,360€
Países Bajos;11/05/2015;1,648€;0,588€;1,313€;0,595€;1,029€;0,360€
Países Bajos;04/05/2015;1,644€;0,585€;1,307€;0,590€;1,029€;0,360€
Países Bajos;27/04/2015;1,643€;0,584€;1,309€;0,592€;1,029€;0,360€
Países Bajos;20/04/2015;1,623€;0,567€;1,291€;0,577€;1,029€;0,360€
Países Bajos;13/04/2015;1,595€;0,544€;1,263€;0,554€;1,029€;0,360€
Países Bajos;30/03/2015;1,603€;0,551€;1,278€;0,566€;1,029€;0,360€
Países Bajos;23/03/2015;1,590€;0,540€;1,280€;0,568€;1,029€;0,360€
Países Bajos;16/03/2015;1,594€;0,543€;1,293€;0,579€;1,029€;0,360€
Países Bajos;09/03/2015;1,582€;0,533€;1,294€;0,579€;1,029€;0,360€
Países Bajos;02/03/2015;1,560€;0,515€;1,293€;0,579€;1,029€;0,360€
Países Bajos;23/02/2015;1,545€;0,503€;1,282€;0,569€;1,029€;0,360€
Países Bajos;16/02/2015;1,538€;0,497€;1,271€;0,560€;1,029€;0,360€
Países Bajos;09/02/2015;1,497€;0,463€;1,229€;0,526€;1,029€;0,360€
Países Bajos;02/02/2015;1,463€;0,435€;1,194€;0,497€;1,029€;0,360€
Países Bajos;26/01/2015;1,462€;0,434€;1,187€;0,491€;1,029€;0,360€
Países Bajos;19/01/2015;1,463€;0,435€;1,187€;0,491€;1,029€;0,360€
Países Bajos;12/01/2015;1,479€;0,448€;1,201€;0,503€;1,029€;0,360€
Países Bajos;05/01/2015;1,501€;0,466€;1,208€;0,508€;1,029€;0,360€
Países Bajos;19/12/2016;1,557€;0,509€;1,247€;0,538€;1,024€;0,354€
Países Bajos;12/12/2016;1,543€;0,497€;1,229€;0,523€;1,006€;0,339€
Países Bajos;05/12/2016;1,533€;0,489€;1,219€;0,515€;0,994€;0,329€
Países Bajos;28/11/2016;1,513€;0,473€;1,205€;0,503€;0,966€;0,306€
Países Bajos;21/11/2016;1,493€;0,456€;1,177€;0,480€;0,950€;0,293€
Países Bajos;14/11/2016;1,494€;0,457€;1,176€;0,479€;0,934€;0,279€
Países Bajos;07/11/2016;1,508€;0,468€;1,188€;0,489€;0,937€;0,282€
Países Bajos;31/10/2016;1,529€;0,486€;1,214€;0,511€;0,964€;0,304€
Países Bajos;24/10/2016;1,524€;0,482€;1,206€;0,504€;0,980€;0,317€
Países Bajos;17/10/2016;1,524€;0,482€;1,196€;0,496€;0,986€;0,322€
Países Bajos;10/10/2016;1,515€;0,474€;1,187€;0,489€;0,985€;0,322€
Países Bajos;03/10/2016;1,489€;0,453€;1,156€;0,463€;0,945€;0,289€
Países Bajos;26/09/2016;1,489€;0,453€;1,149€;0,457€;0,941€;0,285€
Países Bajos;19/09/2016;1,496€;0,458€;1,149€;0,457€;0,929€;0,275€
Países Bajos;12/09/2016;1,502€;0,463€;1,158€;0,465€;0,954€;0,296€
Países Bajos;05/09/2016;1,490€;0,454€;1,153€;0,460€;0,919€;0,267€
Países Bajos;29/08/2016;1,486€;0,450€;1,149€;0,457€;0,951€;0,293€
Países Bajos;22/08/2016;1,483€;0,448€;1,146€;0,455€;0,948€;0,291€
Países Bajos;15/08/2016;1,459€;0,428€;1,113€;0,427€;0,928€;0,274€
Países Bajos;08/08/2016;1,450€;0,420€;1,092€;0,410€;0,909€;0,259€
Países Bajos;01/08/2016;1,451€;0,421€;1,102€;0,418€;0,908€;0,258€
Países Bajos;25/07/2016;1,465€;0,433€;1,128€;0,440€;0,917€;0,265€
Países Bajos;18/07/2016;1,468€;0,435€;1,133€;0,444€;0,926€;0,273€
Países Bajos;11/07/2016;1,483€;0,448€;1,146€;0,455€;0,923€;0,270€
Países Bajos;04/07/2016;1,513€;0,473€;1,164€;0,470€;0,950€;0,293€
Países Bajos;27/06/2016;1,521€;0,479€;1,169€;0,474€;0,941€;0,285€
Países Bajos;20/06/2016;1,517€;0,476€;1,167€;0,472€;0,929€;0,275€
Países Bajos;13/06/2016;1,519€;0,477€;1,176€;0,479€;0,934€;0,279€
Países Bajos;06/06/2016;1,529€;0,486€;1,173€;0,477€;0,915€;0,264€
Países Bajos;30/05/2016;1,531€;0,487€;1,176€;0,479€;0,911€;0,260€
Países Bajos;23/05/2016;1,505€;0,466€;1,146€;0,455€;0,897€;0,249€
Países Bajos;16/05/2016;1,486€;0,450€;1,126€;0,438€;0,901€;0,252€
Países Bajos;09/05/2016;1,487€;0,451€;1,117€;0,431€;0,884€;0,238€
Países Bajos;02/05/2016;1,493€;0,456€;1,125€;0,437€;0,887€;0,241€
Países Bajos;25/04/2016;1,478€;0,444€;1,108€;0,423€;0,874€;0,230€
Países Bajos;18/04/2016;1,483€;0,448€;1,095€;0,412€;0,856€;0,215€
Países Bajos;11/04/2016;1,454€;0,424€;1,073€;0,394€;0,848€;0,208€
Países Bajos;04/04/2016;1,455€;0,425€;1,092€;0,410€;0,841€;0,203€
Países Bajos;21/03/2016;1,410€;0,387€;1,105€;0,421€;0,852€;0,212€
Países Bajos;14/03/2016;1,416€;0,392€;1,100€;0,417€;0,839€;0,201€
Países Bajos;07/03/2016;1,385€;0,367€;1,065€;0,388€;0,839€;0,201€
Países Bajos;29/02/2016;1,379€;0,362€;1,053€;0,378€;0,818€;0,184€
Países Bajos;22/02/2016;1,380€;0,363€;1,045€;0,371€;0,818€;0,184€
Países Bajos;15/02/2016;1,389€;0,370€;1,036€;0,364€;0,824€;0,189€
Países Bajos;08/02/2016;1,420€;0,396€;1,046€;0,372€;0,829€;0,193€
Países Bajos;01/02/2016;1,425€;0,400€;1,034€;0,362€;0,838€;0,200€
Países Bajos;25/01/2016;1,417€;0,393€;1,026€;0,355€;0,823€;0,188€
Países Bajos;18/01/2016;1,428€;0,402€;1,048€;0,374€;0,792€;0,162€
Países Bajos;11/01/2016;1,446€;0,417€;1,070€;0,392€;0,815€;0,181€
Países Bajos;04/01/2016;1,440€;0,412€;1,070€;0,392€;0,816€;0,182€
Países Bajos;18/12/2017;1,565€;0,513€;1,272€;0,557€;1,029€;0,356€
Países Bajos;11/12/2017;1,555€;0,505€;1,251€;0,540€;1,029€;0,356€
Países Bajos;04/12/2017;1,566€;0,514€;1,259€;0,547€;1,038€;0,364€
Países Bajos;27/11/2017;1,577€;0,523€;1,261€;0,548€;1,032€;0,359€
Países Bajos;20/11/2017;1,591€;0,535€;1,264€;0,551€;1,039€;0,365€
Países Bajos;13/11/2017;1,605€;0,546€;1,275€;0,560€;1,065€;0,386€
Países Bajos;06/11/2017;1,581€;0,526€;1,264€;0,551€;1,050€;0,374€
Países Bajos;30/10/2017;1,551€;0,502€;1,245€;0,535€;1,026€;0,354€
Países Bajos;23/10/2017;1,533€;0,487€;1,241€;0,532€;1,014€;0,344€
Países Bajos;16/10/2017;1,525€;0,480€;1,227€;0,520€;1,011€;0,342€
Países Bajos;09/10/2017;1,532€;0,486€;1,236€;0,528€;0,997€;0,330€
Países Bajos;02/10/2017;1,541€;0,493€;1,251€;0,540€;1,007€;0,338€
Países Bajos;25/09/2017;1,554€;0,504€;1,234€;0,526€;1,000€;0,333€
Países Bajos;18/09/2017;1,562€;0,511€;1,224€;0,518€;1,004€;0,336€
Países Bajos;11/09/2017;1,580€;0,526€;1,222€;0,516€;0,991€;0,325€
Países Bajos;04/09/2017;1,565€;0,513€;1,202€;0,499€;0,992€;0,326€
Países Bajos;28/08/2017;1,538€;0,491€;1,195€;0,494€;0,980€;0,316€
Países Bajos;21/08/2017;1,522€;0,478€;1,185€;0,485€;0,978€;0,314€
Países Bajos;14/08/2017;1,534€;0,488€;1,200€;0,498€;0,984€;0,319€
Países Bajos;07/08/2017;1,530€;0,484€;1,195€;0,494€;0,988€;0,323€
Países Bajos;31/07/2017;1,522€;0,478€;1,187€;0,487€;0,989€;0,323€
Países Bajos;24/07/2017;1,522€;0,478€;1,184€;0,485€;0,974€;0,311€
Países Bajos;17/07/2017;1,506€;0,464€;1,170€;0,473€;0,977€;0,314€
Países Bajos;10/07/2017;1,512€;0,469€;1,166€;0,470€;0,966€;0,304€
Países Bajos;03/07/2017;1,505€;0,464€;1,155€;0,461€;0,981€;0,317€
Países Bajos;26/06/2017;1,503€;0,462€;1,146€;0,453€;0,971€;0,309€
Países Bajos;19/06/2017;1,521€;0,477€;1,162€;0,466€;0,973€;0,310€
Países Bajos;12/06/2017;1,526€;0,481€;1,164€;0,468€;0,990€;0,324€
Países Bajos;05/06/2017;1,539€;0,492€;1,181€;0,482€;0,981€;0,317€
Países Bajos;29/05/2017;1,546€;0,497€;1,199€;0,497€;0,989€;0,323€
Países Bajos;22/05/2017;1,542€;0,494€;1,194€;0,493€;0,997€;0,330€
Países Bajos;15/05/2017;1,538€;0,491€;1,187€;0,487€;0,982€;0,318€
Países Bajos;08/05/2017;1,535€;0,488€;1,182€;0,483€;0,976€;0,313€
Países Bajos;01/05/2017;1,562€;0,511€;1,214€;0,509€;0,994€;0,328€
Países Bajos;24/04/2017;1,595€;0,538€;1,249€;0,538€;1,005€;0,337€
Países Bajos;10/04/2017;1,581€;0,526€;1,232€;0,524€;1,035€;0,361€
Países Bajos;03/04/2017;1,551€;0,502€;1,209€;0,505€;1,010€;0,341€
Países Bajos;27/03/2017;1,525€;0,480€;1,207€;0,504€;0,985€;0,320€
Países Bajos;20/03/2017;1,539€;0,492€;1,222€;0,516€;0,996€;0,329€
